target,tf,mor
STAT6,ZC3H8,-1
STEAP3,ZC3H8,-1
STK24,ZC3H8,-1
STN1,ZC3H8,-1
STPG1,ZC3H8,-1
SVIL,ZC3H8,-1
SYNJ2,ZC3H8,-1
SYT17,ZC3H8,-1
TACC1,ZC3H8,-1
TACC2,ZC3H8,-1
TANC1,ZC3H8,-1
TBC1D1,ZC3H8,-1
TBC1D10A,ZC3H8,-1
TBX3,ZC3H8,-1
TCF7L2,ZC3H8,-1
TERF2,ZC3H8,-1
TGFBI,ZC3H8,-1
TIAM1,ZC3H8,-1
TJP3,ZC3H8,-1
TLN2,ZC3H8,-1
TMBIM1,ZC3H8,-1
TMEM114,ZC3H8,-1
TMEM184B,ZC3H8,-1
TMEM241,ZC3H8,-1
TNFRSF1A,ZC3H8,-1
TNS2,ZC3H8,-1
TNS3,ZC3H8,-1
TOX2,ZC3H8,-1
TPCN1,ZC3H8,-1
TPRG1,ZC3H8,-1
TRAPPC9,ZC3H8,-1
TRIB1,ZC3H8,-1
TRIM41,ZC3H8,-1
TRIO,ZC3H8,-1
TRMT44,ZC3H8,-1
TSPAN14,ZC3H8,-1
TSPAN18,ZC3H8,-1
TSTD2,ZC3H8,-1
TTC7A,ZC3H8,-1
TXNRD1,ZC3H8,-1
UBAP2L,ZC3H8,-1
UBASH3B,ZC3H8,-1
UBE2H,ZC3H8,-1
UBE2O,ZC3H8,-1
UBE2V1,ZC3H8,-1
UPK2,ZC3H8,-1
VANGL2,ZC3H8,-1
VMP1,ZC3H8,-1
VSIR,ZC3H8,-1
WI2,ZC3H8,-1
WIPI1,ZC3H8,-1
WISP1,ZC3H8,-1
XXYLT1,ZC3H8,-1
Y_RNA.327,ZC3H8,-1
YBX2P1,ZC3H8,-1
ZBTB16,ZC3H8,-1
ZC3H4,ZC3H8,-1
ZFAT,ZC3H8,-1
ZFP36L1,ZC3H8,-1
ZMYND8,ZC3H8,-1
ZNF184,ZC3H8,-1
ZNF385A,ZC3H8,-1
AR,ZEB1,-1
CDH1,ZEB1,-1
GRHL2,ZEB1,-1
ITGB4,ZEB1,-1
LAMC2,ZEB1,-1
PKP3,ZEB1,-1
SPRR1B,ZEB1,1
CSRP1,ZEB1,-1
FLNA,ZEB1,-1
ITGB1,ZEB1,-1
LAD1,ZEB1,-1
PHLDB1,ZEB1,-1
PXN,ZEB1,-1
SLC25A10,ZEB1,-1
TECR,ZEB1,-1
CDH1,ZEB2,-1
MEOX2,ZEB2,-1
VIM,ZEB2,1
ACVR1,ZEB2,-1
ADGRB3,ZEB2,-1
ANXA4,ZEB2,-1
ARHGEF2,ZEB2,-1
ASAP1,ZEB2,-1
ATP2B4,ZEB2,-1
CPED1,ZEB2,-1
CREB3L2,ZEB2,-1
CREG1,ZEB2,-1
DENND1A,ZEB2,-1
DMXL2,ZEB2,-1
DOCK11,ZEB2,-1
EPB41L2,ZEB2,-1
FNDC3B,ZEB2,-1
FYN,ZEB2,-1
GAB2,ZEB2,-1
GTDC1,ZEB2,-1
HIP1,ZEB2,-1
IKZF1,ZEB2,-1
ITPR1,ZEB2,-1
LHFPL2,ZEB2,-1
LIMS1,ZEB2,-1
LTBP1,ZEB2,-1
LTBP4,ZEB2,-1
MAP4,ZEB2,-1
MBNL1,ZEB2,-1
MEF2C,ZEB2,-1
NFIA,ZEB2,-1
NSMAF,ZEB2,-1
PICALM,ZEB2,-1
PIK3CG,ZEB2,-1
PIP4K2A,ZEB2,-1
PRKAR2B,ZEB2,-1
PRKCB,ZEB2,-1
QKI,ZEB2,-1
RAB31,ZEB2,-1
RAB8B,ZEB2,-1
RELN,ZEB2,-1
SCN9A,ZEB2,-1
SERTAD2,ZEB2,-1
SGMS1,ZEB2,-1
SOX6,ZEB2,-1
SPTBN1,ZEB2,-1
ST3GAL2,ZEB2,-1
SUSD1,ZEB2,-1
TBC1D5,ZEB2,-1
TBL1XR1,ZEB2,-1
TCF4,ZEB2,-1
UTRN,ZEB2,-1
ZFPM2,ZEB2,-1
ADD1,ZFX,1
ANP32B,ZFX,1
ARID1B,ZFX,1
ASH2L,ZFX,1
ATG16L2,ZFX,1
CARS2,ZFX,1
CDK13,ZFX,1
CELF1,ZFX,1
CGGBP1,ZFX,1
CREB1,ZFX,1
DDX6,ZFX,1
DERL2,ZFX,1
DGCR8,ZFX,1
ERBIN,ZFX,1
FBXL5,ZFX,1
FCHSD2,ZFX,1
GABPA,ZFX,1
HHEX,ZFX,1
HNRNPF,ZFX,1
IFRD1,ZFX,1
KLHL21,ZFX,1
MAN2A2,ZFX,1
MCM7,ZFX,1
MRPL36,ZFX,1
MSH6,ZFX,1
MYADM,ZFX,1
MYO1C,ZFX,1
NAA38,ZFX,1
NELFA,ZFX,1
NIPBL,ZFX,1
NSD2,ZFX,1
NUP210,ZFX,1
PAPD7,ZFX,1
PCGF5,ZFX,1
PHF12,ZFX,1
POGK,ZFX,1
PUM2,ZFX,1
QRICH1,ZFX,1
RBM33,ZFX,1
RNF4,ZFX,1
RPL22,ZFX,1
SEC22C,ZFX,1
SETD5,ZFX,1
SMAD2,ZFX,1
SMCHD1,ZFX,1
TEAD3,ZFX,1
UBE2D3,ZFX,1
UBXN2A,ZFX,1
USF2,ZFX,1
USP37,ZFX,1
ZBTB7A,ZFX,1
ZMYND8,ZFX,1
ZNF143,ZFX,1
ZNF398,ZFX,1
ATF1,ZHX1,-1
CAST,ZHX1,-1
CHD9,ZHX1,-1
MGA,ZHX1,-1
NEK7,ZHX1,-1
NFE2L2,ZHX1,-1
NR3C1,ZHX1,-1
SOS1,ZHX1,-1
STAG2,ZHX1,-1
AATK,ZHX1,-1
ABCA2,ZHX1,-1
ABCA7,ZHX1,-1
ABCB9,ZHX1,-1
ABCC3,ZHX1,-1
ABL1,ZHX1,-1
ABR,ZHX1,-1
ABTB2,ZHX1,-1
AC061992.2,ZHX1,-1
ACIN1,ZHX1,-1
ACTB,ZHX1,-1
ADAMTSL4,ZHX1,-1
ADCY9,ZHX1,-1
AGAP3,ZHX1,-1
AGPAT2,ZHX1,-1
AHDC1,ZHX1,-1
AHNAK,ZHX1,-1
AHNAK2,ZHX1,-1
AHRR,ZHX1,-1
ALDH3B1,ZHX1,-1
ALDOA,ZHX1,-1
AMPD3,ZHX1,-1
ANAPC2,ZHX1,-1
ANAPC5,ZHX1,-1
ANKRD33B,ZHX1,-1
ANXA11,ZHX1,-1
ANXA2,ZHX1,-1
ANXA2R,ZHX1,-1
ANXA4,ZHX1,-1
AP3D1,ZHX1,-1
AP4S1,ZHX1,-1
APC2,ZHX1,-1
APRT,ZHX1,-1
ARAP1,ZHX1,-1
ARHGAP23,ZHX1,-1
ARHGDIA,ZHX1,-1
ARHGEF17,ZHX1,-1
ARHGEF2,ZHX1,-1
ARID5B,ZHX1,-1
ARRDC2,ZHX1,-1
ARRDC3,ZHX1,-1
ARSG,ZHX1,-1
ARVCF,ZHX1,-1
ASS1,ZHX1,-1
ATG16L2,ZHX1,-1
ATP6V0A1,ZHX1,-1
ATP8B3,ZHX1,-1
BAHCC1,ZHX1,-1
BAIAP2,ZHX1,-1
BAZ2A,ZHX1,-1
BCAR1,ZHX1,-1
BCAR3,ZHX1,-1
BCOR,ZHX1,-1
BCR,ZHX1,-1
BHLHE40,ZHX1,-1
BRD2,ZHX1,-1
BRD4,ZHX1,-1
C12ORF80,ZHX1,-1
C15ORF39,ZHX1,-1
C9ORF69,ZHX1,-1
CACTIN,ZHX1,-1
CAPN1,ZHX1,-1
CAPN2,ZHX1,-1
CASC19,ZHX1,-1
CBX4,ZHX1,-1
CBX8,ZHX1,-1
CCAT1,ZHX1,-1
CCDC12,ZHX1,-1
CCDC57,ZHX1,-1
CCDC88B,ZHX1,-1
CCND1,ZHX1,-1
CD55,ZHX1,-1
CDC42BPG,ZHX1,-1
CDC42EP2,ZHX1,-1
CDC42EP4,ZHX1,-1
CDKN1A,ZHX1,-1
CDKN1C,ZHX1,-1
CDKN2C,ZHX1,-1
CEBPB,ZHX1,-1
CELF1,ZHX1,-1
CELSR1,ZHX1,-1
CELSR2,ZHX1,-1
CELSR3,ZHX1,-1
CENPT,ZHX1,-1
CFD,ZHX1,-1
CFL1,ZHX1,-1
CHD2,ZHX1,-1
CHRM4,ZHX1,-1
CIRBP,ZHX1,-1
CIZ1,ZHX1,-1
CLDN4,ZHX1,-1
CLIC3,ZHX1,-1
CLIP4,ZHX1,-1
CLK3,ZHX1,-1
CMB9,ZHX1,-1
CNNM2,ZHX1,-1
COL5A1,ZHX1,-1
COL9A3,ZHX1,-1
COLGALT1,ZHX1,-1
CRIM1,ZHX1,-1
CRTC3,ZHX1,-1
CSGALNACT1,ZHX1,-1
CSRP1,ZHX1,-1
CTC,ZHX1,-1
CTD,ZHX1,-1
CUX1,ZHX1,-1
CYB561,ZHX1,-1
CYP26B1,ZHX1,-1
DAB2IP,ZHX1,-1
DDB2,ZHX1,-1
DDIT4,ZHX1,-1
DENND3,ZHX1,-1
DGAT1,ZHX1,-1
DHRS3,ZHX1,-1
DHX30,ZHX1,-1
DLL4,ZHX1,-1
DNAJB12,ZHX1,-1
DNM1,ZHX1,-1
DNM2,ZHX1,-1
DNMT1,ZHX1,-1
DPP7,ZHX1,-1
DST,ZHX1,-1
ECE1,ZHX1,-1
EFHC1,ZHX1,-1
EFNA3,ZHX1,-1
EGFL7,ZHX1,-1
EHBP1L1,ZHX1,-1
EHD1,ZHX1,-1
EIF3B,ZHX1,-1
ELL,ZHX1,-1
ELMSAN1,ZHX1,-1
ELOCP28,ZHX1,-1
EML2,ZHX1,-1
ENG,ZHX1,-1
ENO1,ZHX1,-1
EPAS1,ZHX1,-1
EPB41L1,ZHX1,-1
EPC1,ZHX1,-1
EPHA2,ZHX1,-1
EPOR,ZHX1,-1
ERCC1,ZHX1,-1
ERGIC1,ZHX1,-1
EXD3,ZHX1,-1
EXOC3L4,ZHX1,-1
EYA4,ZHX1,-1
FADS3,ZHX1,-1
FAM102A,ZHX1,-1
FAM129B,ZHX1,-1
FAM212B,ZHX1,-1
FAM69B,ZHX1,-1
FAM78A,ZHX1,-1
FASN,ZHX1,-1
FBRS,ZHX1,-1
FCHO1,ZHX1,-1
FGD6,ZHX1,-1
FIBCD1,ZHX1,-1
FLYWCH2,ZHX1,-1
FNDC3B,ZHX1,-1
FOXO3,ZHX1,-1
FSTL3,ZHX1,-1
FZR1,ZHX1,-1
GADD45B,ZHX1,-1
GALK2,ZHX1,-1
GARNL3,ZHX1,-1
GART,ZHX1,-1
GDF15,ZHX1,-1
GDPD5,ZHX1,-1
GFPT2,ZHX1,-1
GLIS2,ZHX1,-1
GNAI2,ZHX1,-1
GPR137,ZHX1,-1
GPSM1,ZHX1,-1
GPX4,ZHX1,-1
GRIN1,ZHX1,-1
GSE1,ZHX1,-1
GSN,ZHX1,-1
GTPBP3,ZHX1,-1
H6PD,ZHX1,-1
HDAC5,ZHX1,-1
HDAC7,ZHX1,-1
HES1,ZHX1,-1
HFE2,ZHX1,-1
HIC1,ZHX1,-1
HM13,ZHX1,-1
HMCN2,ZHX1,-1
HMG20B,ZHX1,-1
HMGN2,ZHX1,-1
HMGN4,ZHX1,-1
HNRNPH1,ZHX1,-1
HOOK2,ZHX1,-1
HPCAL1,ZHX1,-1
HSPB1,ZHX1,-1
HSPG2,ZHX1,-1
ID1,ZHX1,-1
ID3,ZHX1,-1
IFRD1,ZHX1,-1
IGF1R,ZHX1,-1
IGF2BP3,ZHX1,-1
INTS3,ZHX1,-1
IQGAP1,ZHX1,-1
ISLR2,ZHX1,-1
ITPR1,ZHX1,-1
JADE2,ZHX1,-1
JSRP1,ZHX1,-1
KANSL1,ZHX1,-1
KB,ZHX1,-1
KCNAB2,ZHX1,-1
KCTD15,ZHX1,-1
KCTD2,ZHX1,-1
KDM6A,ZHX1,-1
KDM6B,ZHX1,-1
KIAA1522,ZHX1,-1
KIFC3,ZHX1,-1
KLF4,ZHX1,-1
KLF9,ZHX1,-1
KRT18,ZHX1,-1
KRT7,ZHX1,-1
KRT8,ZHX1,-1
KSR1,ZHX1,-1
KYAT1,ZHX1,-1
LAMA5,ZHX1,-1
LASP1,ZHX1,-1
LDLR,ZHX1,-1
LIMD1,ZHX1,-1
LINC00322,ZHX1,-1
LINC00324,ZHX1,-1
LINC00689,ZHX1,-1
LINC00887,ZHX1,-1
LINC00917,ZHX1,-1
LINC00921,ZHX1,-1
LINC00963,ZHX1,-1
LINC01270,ZHX1,-1
LINC01816,ZHX1,-1
LINC01962,ZHX1,-1
LITAF,ZHX1,-1
LMNA,ZHX1,-1
LRRC8A,ZHX1,-1
LSR,ZHX1,-1
LTBP3,ZHX1,-1
LTBP4,ZHX1,-1
LUC7L2,ZHX1,-1
MACROD1,ZHX1,-1
MADD,ZHX1,-1
MAFA,ZHX1,-1
MAFK,ZHX1,-1
MALAT1,ZHX1,-1
MAP1LC3B,ZHX1,-1
MAP2K3,ZHX1,-1
MAP3K14,ZHX1,-1
MAPK8IP3,ZHX1,-1
MAST1,ZHX1,-1
MCRIP2,ZHX1,-1
MECOM,ZHX1,-1
MED15,ZHX1,-1
MED16,ZHX1,-1
MFSD12,ZHX1,-1
MFSD3,ZHX1,-1
MGRN1,ZHX1,-1
MIDN,ZHX1,-1
MIR23A,ZHX1,-1
MIR4321,ZHX1,-1
MIR4521,ZHX1,-1
MIR99AHG,ZHX1,-1
MIRLET7BHG,ZHX1,-1
MKNK2,ZHX1,-1
MLXIPL,ZHX1,-1
MNT,ZHX1,-1
MPZL1,ZHX1,-1
MRGBP,ZHX1,-1
MRPL34,ZHX1,-1
MXI1,ZHX1,-1
MYC,ZHX1,-1
MYO18A,ZHX1,-1
MYO1E,ZHX1,-1
NACC2,ZHX1,-1
NALT1,ZHX1,-1
NANOS3,ZHX1,-1
NCOR2,ZHX1,-1
NCS1,ZHX1,-1
NDUFC1,ZHX1,-1
NEAT1,ZHX1,-1
NECAB3,ZHX1,-1
NEDD4,ZHX1,-1
NEDD4L,ZHX1,-1
NEK6,ZHX1,-1
NFIA,ZHX1,-1
NFIC,ZHX1,-1
NFIX,ZHX1,-1
NMT1,ZHX1,-1
NOL4L,ZHX1,-1
NOTCH1,ZHX1,-1
NR1H3,ZHX1,-1
NR4A1,ZHX1,-1
NRARP,ZHX1,-1
NSUN4,ZHX1,-1
NTMT1,ZHX1,-1
OLFML2A,ZHX1,-1
OSBP2,ZHX1,-1
OSBPL3,ZHX1,-1
OSBPL5,ZHX1,-1
OSBPL9,ZHX1,-1
PACSIN2,ZHX1,-1
PACSIN3,ZHX1,-1
PAWR,ZHX1,-1
PBX1,ZHX1,-1
PC,ZHX1,-1
PCBP1,ZHX1,-1
PDE2A,ZHX1,-1
PDE4A,ZHX1,-1
PDE4D,ZHX1,-1
PDXK,ZHX1,-1
PDZD2,ZHX1,-1
PER1,ZHX1,-1
PHF19,ZHX1,-1
PHLDA2,ZHX1,-1
PHLDB2,ZHX1,-1
PHPT1,ZHX1,-1
PIEZO1,ZHX1,-1
PIK3C2B,ZHX1,-1
PIK3R2,ZHX1,-1
PIP5KL1,ZHX1,-1
PITPNM3,ZHX1,-1
PKN3,ZHX1,-1
PLA2G6,ZHX1,-1
PLB1,ZHX1,-1
PLCD3,ZHX1,-1
PLD1,ZHX1,-1
PLEC,ZHX1,-1
PLEKHG5,ZHX1,-1
PLLP,ZHX1,-1
PLXDC1,ZHX1,-1
PNKP,ZHX1,-1
PODXL,ZHX1,-1
POLRMT,ZHX1,-1
PPCDC,ZHX1,-1
PPFIA3,ZHX1,-1
PPM1F,ZHX1,-1
PPP1CA,ZHX1,-1
PRKAG2,ZHX1,-1
PRKCE,ZHX1,-1
PRKCH,ZHX1,-1
PRMT1,ZHX1,-1
PRRC2B,ZHX1,-1
PTGDS,ZHX1,-1
PTGES,ZHX1,-1
PTK2,ZHX1,-1
PTK2B,ZHX1,-1
PTK6,ZHX1,-1
PTMA,ZHX1,-1
PTP4A1,ZHX1,-1
PTP4A2,ZHX1,-1
PTPA,ZHX1,-1
PTRH1,ZHX1,-1
PVT1,ZHX1,-1
PXN,ZHX1,-1
RAB27A,ZHX1,-1
RABL6,ZHX1,-1
RAD51B,ZHX1,-1
RAD9A,ZHX1,-1
RAI1,ZHX1,-1
RALGDS,ZHX1,-1
RAP1GAP,ZHX1,-1
RARA,ZHX1,-1
RARG,ZHX1,-1
RCC1,ZHX1,-1
RERE,ZHX1,-1
RFX2,ZHX1,-1
RHOD,ZHX1,-1
RHOF,ZHX1,-1
RHPN1,ZHX1,-1
RP11,ZHX1,-1
RP4,ZHX1,-1
RP5,ZHX1,-1
RPL3,ZHX1,-1
RPS29,ZHX1,-1
RREB1,ZHX1,-1
RTEL1,ZHX1,-1
RTN4,ZHX1,-1
RUNX1,ZHX1,-1
RUSC1,ZHX1,-1
RXRA,ZHX1,-1
S100A11,ZHX1,-1
S100A2,ZHX1,-1
SARS,ZHX1,-1
SBNO2,ZHX1,-1
SCAMP4,ZHX1,-1
SCAMP5,ZHX1,-1
SEC14L1,ZHX1,-1
SEMA4B,ZHX1,-1
SEPT9,ZHX1,-1
SET,ZHX1,-1
SFN,ZHX1,-1
SGK1,ZHX1,-1
SH2D6,ZHX1,-1
SH3BP5,ZHX1,-1
SIN3A,ZHX1,-1
SIPA1,ZHX1,-1
SLC12A7,ZHX1,-1
SLC16A3,ZHX1,-1
SLC16A5,ZHX1,-1
SLC25A37,ZHX1,-1
SLC27A1,ZHX1,-1
SLC29A2,ZHX1,-1
SLC38A2,ZHX1,-1
SLC3A2,ZHX1,-1
SLC43A2,ZHX1,-1
SLCO3A1,ZHX1,-1
SMAD3,ZHX1,-1
SMAD7,ZHX1,-1
SOD2,ZHX1,-1
SOGA1,ZHX1,-1
SORBS3,ZHX1,-1
SOX13,ZHX1,-1
SQSTM1,ZHX1,-1
SREBF1,ZHX1,-1
SRRM2,ZHX1,-1
SSBP4,ZHX1,-1
STAT3,ZHX1,-1
STK11,ZHX1,-1
STXBP1,ZHX1,-1
SULT2B1,ZHX1,-1
TACC2,ZHX1,-1
TAGLN2,ZHX1,-1
TANGO2,ZHX1,-1
TBC1D2,ZHX1,-1
TBX1,ZHX1,-1
TCEA2,ZHX1,-1
TCF3,ZHX1,-1
TEAD1,ZHX1,-1
TFAP2A,ZHX1,-1
TFAP4,ZHX1,-1
TFRC,ZHX1,-1
TGFBR3,ZHX1,-1
TGIF1,ZHX1,-1
TGM2,ZHX1,-1
THRA,ZHX1,-1
TJP3,ZHX1,-1
TKT,ZHX1,-1
TLCD1,ZHX1,-1
TMEM134,ZHX1,-1
TMEM184A,ZHX1,-1
TNIP1,ZHX1,-1
TNK2,ZHX1,-1
TNRC18,ZHX1,-1
TOR4A,ZHX1,-1
TPM4,ZHX1,-1
TRAF2,ZHX1,-1
TRAPPC9,ZHX1,-1
TRIB1,ZHX1,-1
TRIM41,ZHX1,-1
TRIO,ZHX1,-1
TRIP10,ZHX1,-1
TSC22D2,ZHX1,-1
TTC7A,ZHX1,-1
TUBB4B,ZHX1,-1
TXNRD1,ZHX1,-1
TXNRD2,ZHX1,-1
UBAC1,ZHX1,-1
UBE2H,ZHX1,-1
UBE2O,ZHX1,-1
UCKL1,ZHX1,-1
UQCC1,ZHX1,-1
USP3,ZHX1,-1
USP48,ZHX1,-1
VAV2,ZHX1,-1
VCL,ZHX1,-1
VGLL4,ZHX1,-1
WDR34,ZHX1,-1
WI2,ZHX1,-1
WNT11,ZHX1,-1
WWC1,ZHX1,-1
XXYLT1,ZHX1,-1
ZBTB20,ZHX1,-1
ZBTB4,ZHX1,-1
ZBTB46,ZHX1,-1
ZBTB7B,ZHX1,-1
ZFHX3,ZHX1,-1
ZFP36,ZHX1,-1
ZFP36L1,ZHX1,-1
ZFP36L2,ZHX1,-1
ZMIZ1,ZHX1,-1
ZMYND8,ZHX1,-1
ZNF131,ZHX1,-1
ZNF213,ZHX1,-1
ZNF263,ZHX1,-1
ZNF839,ZHX1,-1
ARID1B,ZHX2,-1
FOXP1,ZHX2,-1
HIVEP2,ZHX2,-1
IST1,ZHX2,-1
NDRG1,ZHX2,-1
NXN,ZHX2,-1
SQSTM1,ZHX2,-1
ZBTB38,ZHX2,-1
ZBTB4,ZHX2,-1
ABCA7,ZHX2,-1
ABCC3,ZHX2,-1
ABHD12,ZHX2,-1
ABL1,ZHX2,-1
AC104534.3,ZHX2,-1
AC132217.4,ZHX2,-1
ACD,ZHX2,-1
ACIN1,ZHX2,-1
ACLY,ZHX2,-1
ACTB,ZHX2,-1
ACTG1,ZHX2,-1
ACVR2A,ZHX2,-1
ACYP2,ZHX2,-1
ADAP1,ZHX2,-1
ADCY7,ZHX2,-1
ADRA1D,ZHX2,-1
ADSSL1,ZHX2,-1
AES,ZHX2,-1
AFP,ZHX2,-1
AGAP1,ZHX2,-1
AHCY,ZHX2,-1
AJUBA,ZHX2,-1
ALDOA,ZHX2,-1
AMPD3,ZHX2,-1
ANKRD11,ZHX2,-1
ANO7,ZHX2,-1
ANP32B,ZHX2,-1
APRT,ZHX2,-1
ARHGAP27,ZHX2,-1
ARHGEF16,ZHX2,-1
ARHGEF17,ZHX2,-1
ARID1A,ZHX2,-1
ARID3A,ZHX2,-1
ARMC5,ZHX2,-1
ARPC1B,ZHX2,-1
ARSA,ZHX2,-1
ARSG,ZHX2,-1
ASAH1,ZHX2,-1
ASCL2,ZHX2,-1
ASPSCR1,ZHX2,-1
ATF7IP,ZHX2,-1
ATG4B,ZHX2,-1
ATP5D,ZHX2,-1
AXIN2,ZHX2,-1
B3GNT2,ZHX2,-1
B3GNTL1,ZHX2,-1
BAIAP2,ZHX2,-1
BCAR1,ZHX2,-1
BCAR3,ZHX2,-1
BCL6,ZHX2,-1
BCOR,ZHX2,-1
BHLHE40,ZHX2,-1
BRD2,ZHX2,-1
BRD4,ZHX2,-1
BSG,ZHX2,-1
BZW1,ZHX2,-1
C14ORF80,ZHX2,-1
C16ORF72,ZHX2,-1
C19ORF60,ZHX2,-1
C2ORF42,ZHX2,-1
C2ORF82,ZHX2,-1
C3,ZHX2,-1
C9ORF69,ZHX2,-1
CBX4,ZHX2,-1
CCDC114,ZHX2,-1
CCDC57,ZHX2,-1
CCNA2,ZHX2,-1
CCND1,ZHX2,-1
CCNE1,ZHX2,-1
CCNJL,ZHX2,-1
CCSAP,ZHX2,-1
CD7,ZHX2,-1
CDC14B,ZHX2,-1
CDC42EP1,ZHX2,-1
CDC42EP4,ZHX2,-1
CDK10,ZHX2,-1
CDKN1A,ZHX2,-1
CENPT,ZHX2,-1
CFDP1,ZHX2,-1
CHD9,ZHX2,-1
CHP1,ZHX2,-1
CIRBP,ZHX2,-1
CLIC1,ZHX2,-1
COG1,ZHX2,-1
COMT,ZHX2,-1
COMTD1,ZHX2,-1
CORO1C,ZHX2,-1
CPLX2,ZHX2,-1
CTC,ZHX2,-1
CTD,ZHX2,-1
CTDSP1,ZHX2,-1
CTDSP2,ZHX2,-1
CTSB,ZHX2,-1
CUEDC1,ZHX2,-1
CYB561,ZHX2,-1
CYB5A,ZHX2,-1
CYB5R3,ZHX2,-1
CYP2W1,ZHX2,-1
DAZAP1,ZHX2,-1
DCTPP1,ZHX2,-1
DCUN1D4,ZHX2,-1
DECR2,ZHX2,-1
DGKQ,ZHX2,-1
DHX30,ZHX2,-1
DIAPH1,ZHX2,-1
DIDO1,ZHX2,-1
DLC1,ZHX2,-1
DLEU2,ZHX2,-1
DNAJB1,ZHX2,-1
DNM2,ZHX2,-1
DNMT1,ZHX2,-1
DNMT3A,ZHX2,-1
DOCK6,ZHX2,-1
DOK1,ZHX2,-1
DPY19L3,ZHX2,-1
EEF1A1,ZHX2,-1
EFNA1,ZHX2,-1
EGLN3,ZHX2,-1
EHD1,ZHX2,-1
EHMT1,ZHX2,-1
ELF2,ZHX2,-1
ELL,ZHX2,-1
ENTPD1,ZHX2,-1
EPAS1,ZHX2,-1
EPCAM,ZHX2,-1
EPHA2,ZHX2,-1
ERBB3,ZHX2,-1
ERI2,ZHX2,-1
ESRP2,ZHX2,-1
ESYT2,ZHX2,-1
ETV4,ZHX2,-1
EXOC3L4,ZHX2,-1
F12,ZHX2,-1
FAAP20,ZHX2,-1
FAM13A,ZHX2,-1
FAM177A1,ZHX2,-1
FAM193A,ZHX2,-1
FANCC,ZHX2,-1
FBF1,ZHX2,-1
FGD4,ZHX2,-1
FGFR3,ZHX2,-1
FKBP5,ZHX2,-1
FN1,ZHX2,-1
FN3K,ZHX2,-1
FOXA1,ZHX2,-1
FOXA2,ZHX2,-1
FOXK2,ZHX2,-1
FOXN2,ZHX2,-1
FOXO3,ZHX2,-1
FRAT1,ZHX2,-1
FSTL3,ZHX2,-1
FTSJ3,ZHX2,-1
FZD5,ZHX2,-1
GALK2,ZHX2,-1
GARNL3,ZHX2,-1
GATAD2A,ZHX2,-1
GDF15,ZHX2,-1
GET4,ZHX2,-1
GNA11,ZHX2,-1
GNAS,ZHX2,-1
GNG4,ZHX2,-1
GOLIM4,ZHX2,-1
GPBP1L1,ZHX2,-1
GPER1,ZHX2,-1
GPR137,ZHX2,-1
GPRC5C,ZHX2,-1
GPX4,ZHX2,-1
GRAMD1A,ZHX2,-1
GREB1,ZHX2,-1
GSDMD,ZHX2,-1
GSE1,ZHX2,-1
H6PD,ZHX2,-1
HDAC5,ZHX2,-1
HDAC7,ZHX2,-1
HDLBP,ZHX2,-1
HGSNAT,ZHX2,-1
HMGB1,ZHX2,-1
HN1,ZHX2,-1
HNF1A,ZHX2,-1
HNF1B,ZHX2,-1
HNRNPF,ZHX2,-1
HNRNPL,ZHX2,-1
HOOK2,ZHX2,-1
HPCAL1,ZHX2,-1
HSF4,ZHX2,-1
HSP90AB1,ZHX2,-1
HSP90B1,ZHX2,-1
HSPA8,ZHX2,-1
ICAM1,ZHX2,-1
ID2,ZHX2,-1
IGF2BP1,ZHX2,-1
IGF2R,ZHX2,-1
IL1R1,ZHX2,-1
ING5,ZHX2,-1
INSM2,ZHX2,-1
IRF2BP1,ZHX2,-1
IRS3P,ZHX2,-1
ISCA1,ZHX2,-1
ISG15,ZHX2,-1
ISOC2,ZHX2,-1
ISYNA1,ZHX2,-1
ITGB2,ZHX2,-1
ITPKA,ZHX2,-1
IVD,ZHX2,-1
JADE2,ZHX2,-1
JMJD1C,ZHX2,-1
JUP,ZHX2,-1
KANSL1,ZHX2,-1
KAT6B,ZHX2,-1
KCNAB2,ZHX2,-1
KDM2B,ZHX2,-1
KDM6A,ZHX2,-1
KDM6B,ZHX2,-1
KHK,ZHX2,-1
KIAA1161,ZHX2,-1
KIFC3,ZHX2,-1
KISS1R,ZHX2,-1
KLF10,ZHX2,-1
KLF11,ZHX2,-1
KLHL21,ZHX2,-1
KRT8,ZHX2,-1
L3MBTL1,ZHX2,-1
LAMB1,ZHX2,-1
LASP1,ZHX2,-1
LDLR,ZHX2,-1
LGALS8,ZHX2,-1
LINC00176,ZHX2,-1
LINC00511,ZHX2,-1
LINC00598,ZHX2,-1
LINC00921,ZHX2,-1
LINC00963,ZHX2,-1
LINC01132,ZHX2,-1
LINC01270,ZHX2,-1
LINC01276,ZHX2,-1
LMF1,ZHX2,-1
LMNA,ZHX2,-1
LSR,ZHX2,-1
LZTS3,ZHX2,-1
MAD1L1,ZHX2,-1
MADCAM1,ZHX2,-1
MADD,ZHX2,-1
MAP1LC3B,ZHX2,-1
MAP3K8,ZHX2,-1
MAPK13,ZHX2,-1
MCF2L,ZHX2,-1
MCRIP2,ZHX2,-1
MED15,ZHX2,-1
MESDC1,ZHX2,-1
METTL21A,ZHX2,-1
MFSD11,ZHX2,-1
MFSD6,ZHX2,-1
MGA,ZHX2,-1
MGRN1,ZHX2,-1
MICAL3,ZHX2,-1
MIDN,ZHX2,-1
